Time,Size,Protocol,Source,Destination,Attack
1.01617,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.01671,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.01726,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.01781,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.01835,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.0189,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.01944,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.01999,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.02054,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.02108,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.02163,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.02217,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.02272,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.02327,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.02381,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.02436,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.02491,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.02545,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.026,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.02654,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.02709,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.02764,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.02818,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.02873,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.02927,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.02982,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.03037,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.03091,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.03146,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.03201,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.03255,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.0331,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.03364,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.03419,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.03474,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.03528,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.03583,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.03637,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.03692,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.03747,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.03801,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.03856,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.0391,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.03965,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.0402,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.04074,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.04129,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.04184,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.04238,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.04293,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.04347,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.04402,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.04457,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.04511,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.04566,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.0462,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.04675,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.0473,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.04784,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.04839,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.04894,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.04948,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.05003,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.05057,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.05112,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.05167,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.05221,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.05276,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.0533,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.05385,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.0544,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.05494,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.05549,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.05603,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.05658,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.05713,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.05767,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.05822,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.05877,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.05931,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.05986,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.0604,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.06095,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.0615,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.06204,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.06259,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.06313,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.06368,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.06423,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.06477,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.06532,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.06587,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.06641,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.06696,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.0675,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.06805,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.0686,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.06914,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.06969,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.07023,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.07078,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.07133,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.07187,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.07242,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.07297,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.07351,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.07406,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.0746,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.07515,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.0757,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.07624,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.07679,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.07733,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.07788,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.07843,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.07897,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.07952,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.08006,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.08061,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.08116,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.0817,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.08225,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.0828,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.08334,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.08389,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.08443,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.08498,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.08553,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.08607,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.08662,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.08716,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.08771,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.08826,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.0888,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.08935,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.0899,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.09044,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.09099,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.09153,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.09208,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.09263,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.09317,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.09372,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.09426,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.09481,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.09536,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.0959,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.09645,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.09699,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.09754,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.09809,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.09863,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.09918,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.09973,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.10027,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.10082,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.10136,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.10191,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.10246,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.103,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.10355,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.10409,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.10464,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.10519,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.10573,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.10628,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.10683,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.10737,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.10792,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.10846,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.10901,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.10956,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.1101,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.11065,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.11119,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.11174,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.11229,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.11283,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.11338,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.11392,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.11447,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.11502,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.11556,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.11611,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.11666,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.1172,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.11775,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.11829,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.11884,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.11939,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.11993,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.12048,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.12102,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.12157,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.12212,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.12266,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.12321,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.12376,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.1243,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.12485,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.12539,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.12594,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.12649,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.12703,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.12758,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.12812,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.12867,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.12922,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.12976,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.13031,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.13086,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.1314,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.13195,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.13249,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.13304,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.13359,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.13413,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.13468,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.13522,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.13577,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.13632,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.13686,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.13741,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.13795,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.1385,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.13905,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.13959,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.14014,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.14069,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.14123,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.14178,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.14232,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.14287,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.14342,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.14396,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.14451,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.14505,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.1456,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.14615,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.14669,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.14724,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.14779,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.14833,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.14888,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.14942,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.14997,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.15052,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.15106,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.15161,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.15215,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.1527,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.15325,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.15379,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.15434,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.15488,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.15543,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.15598,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.15652,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.15707,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.15762,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.15816,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.15871,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.15925,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.1598,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.16035,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.16089,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.16144,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.16198,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.16253,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.16308,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.16362,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.16417,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.16472,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.16526,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.16581,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.16635,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.1669,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.16745,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.16799,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.16854,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.16908,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.16963,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.17018,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
1.17072,1024,UDP,02-06-0a:04:00:01:01:c0,VICTIM,RANSOMWARE
