Time,Size,Protocol,Source,Destination,Attack
1.07698,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.0778,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.07862,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.07944,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.08026,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.08108,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.0819,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.08272,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.08353,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.08435,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.08517,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.08599,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.08681,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.08763,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.08845,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.08927,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.09009,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.09091,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.09173,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.09255,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.09336,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.09418,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.095,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.09582,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.09664,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.09746,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.09828,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.0991,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.09992,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.10074,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.10156,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.10238,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.1032,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.10401,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.10483,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.10565,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.10647,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.10729,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.10811,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.10893,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.10975,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.11057,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.11139,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.11221,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.11303,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.11384,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.11466,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.11548,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.1163,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.11712,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.11794,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.11876,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.11958,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.1204,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.12122,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.12204,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.12286,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.12368,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.12449,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.12531,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.12613,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.12695,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.12777,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.12859,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.12941,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.13023,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.13105,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.13187,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.13269,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.13351,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.13432,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.13514,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.13596,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.13678,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.1376,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.13842,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.13924,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.14006,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.14088,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.1417,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.14252,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.14334,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.14416,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.14497,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.14579,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.14661,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.14743,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.14825,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.14907,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.14989,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.15071,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.15153,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.15235,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.15317,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.15399,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.1548,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.15562,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.15644,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.15726,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.15808,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.1589,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.15972,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.16054,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.16136,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.16218,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.163,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.16382,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.16464,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.16545,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.16627,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.16709,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.16791,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.16873,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.16955,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.17037,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.17119,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.17201,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.17283,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.17365,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.17447,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.17528,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.1761,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.17692,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.17774,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.17856,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.17938,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.1802,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.18102,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.18184,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.18266,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.18348,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.1843,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.18512,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.18593,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.18675,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.18757,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.18839,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.18921,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.19003,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.19085,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.19167,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.19249,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.19331,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.19413,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.19495,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.19576,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.19658,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.1974,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.19822,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.19904,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.19986,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.20068,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.2015,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.20232,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.20314,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.20367,640,UDP,02-06-0a:01:01:01:02:c0,VICTIM,CYBERESPIONAGE
1.20411,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.20464,640,UDP,02-06-0a:01:01:01:02:c0,VICTIM,CYBERESPIONAGE
1.20508,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.20561,640,UDP,02-06-0a:01:01:01:02:c0,VICTIM,CYBERESPIONAGE
1.20605,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.20648,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.20702,640,UDP,02-06-0a:01:01:01:02:c0,VICTIM,CYBERESPIONAGE
1.20745,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.20799,640,UDP,02-06-0a:01:01:01:02:c0,VICTIM,CYBERESPIONAGE
1.20842,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.20896,640,UDP,02-06-0a:01:01:01:02:c0,VICTIM,CYBERESPIONAGE
1.20939,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.20992,640,UDP,02-06-0a:01:01:01:02:c0,VICTIM,CYBERESPIONAGE
1.21036,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.21079,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.21133,640,UDP,02-06-0a:01:01:01:02:c0,VICTIM,CYBERESPIONAGE
1.21176,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.2123,640,UDP,02-06-0a:01:01:01:02:c0,VICTIM,CYBERESPIONAGE
1.21273,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.21327,640,UDP,02-06-0a:01:01:01:02:c0,VICTIM,CYBERESPIONAGE
1.2137,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.21424,640,UDP,02-06-0a:01:01:01:02:c0,VICTIM,CYBERESPIONAGE
1.21467,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.2151,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.21564,640,UDP,02-06-0a:01:01:01:02:c0,VICTIM,CYBERESPIONAGE
1.21607,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.21661,640,UDP,02-06-0a:01:01:01:02:c0,VICTIM,CYBERESPIONAGE
1.21704,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.21758,640,UDP,02-06-0a:01:01:01:02:c0,VICTIM,CYBERESPIONAGE
1.21801,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.21855,640,UDP,02-06-0a:01:01:01:02:c0,VICTIM,CYBERESPIONAGE
1.21898,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.21942,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.21995,640,UDP,02-06-0a:01:01:01:02:c0,VICTIM,CYBERESPIONAGE
1.22039,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.22092,640,UDP,02-06-0a:01:01:01:02:c0,VICTIM,CYBERESPIONAGE
1.22136,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.22189,640,UDP,02-06-0a:01:01:01:02:c0,VICTIM,CYBERESPIONAGE
1.22232,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.22286,640,UDP,02-06-0a:01:01:01:02:c0,VICTIM,CYBERESPIONAGE
1.22329,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.22373,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.22426,640,UDP,02-06-0a:01:01:01:02:c0,VICTIM,CYBERESPIONAGE
1.2247,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.22523,640,UDP,02-06-0a:01:01:01:02:c0,VICTIM,CYBERESPIONAGE
1.22567,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.2262,640,UDP,02-06-0a:01:01:01:02:c0,VICTIM,CYBERESPIONAGE
1.22664,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.22717,640,UDP,02-06-0a:01:01:01:02:c0,VICTIM,CYBERESPIONAGE
1.22761,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
1.22804,512,UDP,02-06-0a:01:01:01:01:c0,VICTIM,CYBERESPIONAGE
